model_number,star_age,star_mass,log_L,log_R,log_Teff,log_center_Rho,log_center_P,center_h1,center_he3,center_he4,star_mdot
10232,12367128609.677374,0.9554796829756633,1.7775535509175033,1.1025877816102232,3.6547239151505777,5.025835788508498,20.878227074958914,0.0,0.0,0.9800504277697305,-3.176469091229974e-11
10233,12367128808.522774,0.9554796766588883,1.7775789396694228,1.1025982117015087,3.6547250472929145,5.023649971430423,20.874639503023452,7.582798363590027e-43,1.2871594316049107e-44,0.9800504277694542,-3.176726801219523e-11
10234,12367129005.886103,0.9554796703886771,1.7776052368864115,1.1026091730197207,3.654726140938056,5.021607158356564,20.871286446973585,4.766208643042225e-41,2.947583597375379e-40,0.9800504277691812,-3.176988836539021e-11
10235,12367129202.195295,0.9554796641514209,1.7776329243057123,1.1026209529791815,3.6547271728131507,5.019693347591194,20.86814496234083,0.0,1.780289211645376e-42,0.9800504277689112,-3.1772614259644195e-11
10236,12367129397.798609,0.9554796579360273,1.777662453408198,1.1026338215662745,3.654728120795226,5.01789137534436,20.86518690664257,0.0,0.0,0.9800504277686429,-3.177550199807636e-11
10237,12367129593.034891,0.9554796517316908,1.7776942377879448,1.102648020689812,3.6547289673283934,5.016188785134051,20.86239185774349,2.627441272471689e-40,8.577260268218037e-40,0.9800504277683767,-3.177860441697771e-11
10238,12367129827.318428,0.9554796442856986,1.7777363390788143,1.1026673973785128,3.65472980430676,5.014254594604217,20.85921644401132,0.0,0.0,0.9800504277680581,-3.178196954965313e-11
10239,12367130108.458673,0.9554796353492431,1.7777934653051257,1.1026945558235521,3.654730506640819,5.0121002672904025,20.85567942547596,0.0,0.0,0.9800504277676778,-3.178646911673596e-11
10240,12367130445.826967,0.9554796246234145,1.7778763959793351,1.1027356139896103,3.6547307102263416,5.0097221000416745,20.851774656987807,0.0,0.0,0.9800504277672236,-3.179263889632266e-11
10241,12367130761.14967,0.9554796145956109,1.7779656842715816,1.102780949112122,3.6547303647381475,5.007664703278713,20.848396362046735,0.0,0.0,0.9800504277668015,-3.1801717183946775e-11
10242,12367131074.354624,0.9554796046320673,1.7780657886039366,1.1028327265206266,3.654729502116984,5.00577922151478,20.84530018604497,0.0,0.0,0.980050427766384,-3.18115770015604e-11
10243,12367131381.529352,0.9554795948569366,1.778175014326663,1.1028900289094419,3.654728157353258,5.004066785701035,20.84248803019429,1.1151912573302274e-45,1.006720930969706e-45,0.9800504277659767,-3.182270444380422e-11
10244,12367131750.139029,0.955479583122281,1.7783216314132053,1.1029677587026636,3.6547259467282824,5.002185621758698,20.83939863346108,0.0,0.0,0.9800504277654897,-3.183490937083229e-11
10245,12367132192.470638,0.9554795690334179,1.7785211190166326,1.1030750404790761,3.6547221777409327,5.000148394546005,20.836052751428948,4.648717158444849e-45,9.87145000519049e-46,0.9800504277649078,-3.185135921719956e-11
10246,12367132723.26857,0.9554795521148356,1.7787897158734631,1.103220730135011,3.654716482127173,4.9980017203394205,20.832526904246834,0.0,3.654727917328598e-48,0.9800504277642129,-3.1873866244091775e-11
10247,12367133360.226091,0.9554795317931604,1.7791477271359368,1.1034159791487104,3.6547083604359423,4.9957659415172175,20.828854470304044,0.0,0.0,0.9800504277633828,-3.190428675154358e-11
10248,12367134124.575113,0.9554795073760635,1.779614878587092,1.103671131287121,3.654697572229526,4.9935091419947275,20.825147256460646,0.0,0.0,0.9800504277623925,-3.194495712240637e-11
10249,12367135041.793941,0.9554794780267745,1.780202645582207,1.1039907798650805,3.654684689689325,4.991304818823522,20.8215259873253,0.0,0.0,0.98005042776121,-3.199813189628005e-11
10250,12367136142.456535,0.9554794427339627,1.7809015200009934,1.1043658753781176,3.6546718605375026,4.98925526654452,20.81815872348388,0.0,0.0,0.9800504277597983,-3.206505972246822e-11
10251,12367137463.251646,0.9554794002777264,1.7816616285385216,1.1047616806334042,3.654663985044242,4.987493621559086,20.81526422822013,0.0,0.0,0.9800504277581125,-3.2144452949533915e-11
10252,12367139048.205782,0.9554793491944588,1.7823695690308783,1.105103477501583,3.654670071733241,4.9861568558129505,20.81306759660044,3.868791086567694e-39,0.0,0.9800504277560973,-3.223012368965677e-11
10253,12367140950.150743,0.9554792877461861,1.782826817206767,1.105263382670393,3.6547044311928083,4.985328910774592,20.811706804484288,0.0,0.0,0.980050427753687,-3.230812338511875e-11
10254,12367143232.484697,0.9554792139033947,1.78280937513078,1.1050949248546111,3.654784299581703,4.985018008353827,20.81119539854357,0.0,0.0,0.9800504277508001,-3.2354069499544763e-11
10255,12367145971.285442,0.9554791253299603,1.78197531056379,1.1043799906952891,3.654933250519616,4.985211523576897,20.81151263689573,8.699183531488932e-35,0.0,0.9800504277473383,-3.234022579276986e-11
10256,12367149257.846336,0.9554790194202517,1.7798986562687373,1.102850807273875,3.6551786786565597,4.985885696257997,20.812619445881985,8.381673761252632e-35,4.120118840867852e-47,0.9800504277431817,-3.222508631366928e-11
10257,12367153201.719408,0.955478893379429,1.7762877519624907,1.1003311723242475,3.6555357700548123,4.987038151189959,20.814511853019418,0.0,0.0,0.980050427738186,-3.195864074018108e-11
10258,12367157934.367094,0.9554787442504676,1.770688833661519,1.0965503685401803,3.656026442371603,4.988639129048863,20.817140862662818,8.589231346610028e-38,0.0,0.9800504277321744,-3.15106830749999e-11
10259,12367163613.544317,0.9554785691192431,1.7630574958792502,1.0914692202738747,3.6566591820591885,4.990796302687088,20.820683222344073,0.0,0.0,0.980050427724933,-3.0837429059823546e-11
10260,12367170428.556986,0.9554783650242152,1.7534530039639724,1.0851294444600288,3.657427946987292,4.993504022738722,20.82512944706896,6.476974135224315e-39,0.0,0.9800504277161984,-2.994785743150937e-11
10261,12367178606.57219,0.9554781289386167,1.7433546901418113,1.077103447667031,3.6589163669282505,4.9968267842767835,20.830585216780563,0.0,0.0,0.9800504277056493,-2.886832473870136e-11
10262,12367188420.190432,0.9554778572155307,1.729798245684673,1.0682509209545523,3.6599535191702057,5.000839786856548,20.837173695618407,0.0,0.0,0.9800504276928899,-2.768836929243008e-11
10263,12367200196.532324,0.9554775475456715,1.7151619173904988,1.0586378976867061,3.661100948730585,5.0056440473347985,20.8450603159775,0.0,0.0,0.9800504276774318,-2.629592976181734e-11
10264,12367214328.142593,0.9554771961220322,1.7004922232453763,1.047800825969138,3.6628520610530884,5.011375513838156,20.854467681773887,0.0,0.0,0.9800504276586685,-2.4867911906999764e-11
10265,12367231286.074917,0.9554767984677975,1.6833998881303445,1.0367368126106753,3.6641109839535617,5.018249628748166,20.865748624902615,0.0,0.0,0.980050427635844,-2.3449452871864926e-11
10266,12367251635.593706,0.9554763512380426,1.666742446987133,1.0256199605655028,3.6655050496903447,5.026454676057097,20.879210952406027,0.0,0.0,0.9800504276080039,-2.1977411828699335e-11
10267,12367276055.016253,0.9554758478094866,1.651869477008539,1.0167478063340936,3.6662228843114013,5.0362968477682575,20.895355393337542,0.0,0.0,0.9800504275739397,-2.0615907477690773e-11
10268,12367305358.323307,0.9554752758382402,1.6454619401488209,1.0120120039572962,3.66698890128487,5.047994462616426,20.91453761486541,0.0,0.0,0.9800504275320983,-1.9518999866049414e-11
10269,12367340522.291775,0.955474606859427,1.650512053051629,1.015936963899307,3.666288949539567,5.0615972425675535,20.936835859435504,0.0,0.0,0.9800504274804798,-1.902455389498078e-11
10270,12367382719.053936,0.9554737873216324,1.6710028841868994,1.0299412995463406,3.664409489499868,5.0762043072652165,20.960769698198916,0.0,0.0,0.9800504274165134,-1.942181704632914e-11
10271,12367433355.16853,0.9554727225762334,1.703882882870643,1.0520244264004064,3.661587925743771,5.08608287529047,20.976944517649947,0.0,0.0,0.9800504273370609,-2.102739137003439e-11
10272,12367448546.002907,0.9554723600573478,1.714171282394265,1.0590206335088639,3.6606619220704473,5.087213440644456,20.978792966990426,0.0,0.0,0.980050427312654,-2.3864316902431588e-11
10273,12367456141.420095,0.9554721714383593,1.7194811102496959,1.0624697530017289,3.6602648192878724,5.087056341625392,20.978533632685284,0.0,7.196650640753904e-45,0.9800504273004158,-2.4833262481648322e-11
10274,12367463736.837284,0.9554719789766027,1.724202938863422,1.0660576520925351,3.659651326895901,5.085458751400411,20.97591413835895,0.0,1.5587927044885039e-43,0.9800504272881805,-2.533919490362101e-11
10275,12367467534.545877,0.9554718808867088,1.7269488967320576,1.0678217566378843,3.6594557640903855,5.083907581814916,20.973371557473584,0.0,0.0,0.9800504272820846,-2.5828704712005226e-11
10276,12367471332.254473,0.955471781772853,1.729674830796839,1.0695727315301995,3.6592617601604234,5.080008833650457,20.966981939083652,0.0,4.00351892474747e-43,0.9800504272760098,-2.60983309587557e-11
10277,12367472281.681622,0.9554717567376375,1.7303546147307036,1.0700098934173987,3.6592131252002895,5.078709843710389,20.964852959301936,1.1175499913920912e-36,0.0,0.9800504272745045,-2.6368758833880254e-11
10278,12367473231.108768,0.9554717316379514,1.7310337044973505,1.0704466334864562,3.6591645276074223,5.076817602045921,20.96175163803291,1.0077999978035527e-36,1.906793801158716e-42,0.980050427273004,-2.643666363902817e-11
10279,12367474180.535917,0.9554717064736934,1.7317123862734738,1.0708830386626709,3.6591159954633463,5.073843455494948,20.956876908472346,0.0,0.0,0.9800504272715097,-2.6504675206501164e-11
10280,12367475319.848497,0.9554716761989497,1.7325254507461247,1.0714053848372445,3.659058088494222,5.0665313596779935,20.944890668302858,1.070394846711222e-36,0.0,0.9800504272697288,-2.6572816289661673e-11
10281,12367475661.64227,0.9554716670885559,1.732769152509522,1.0715619535607512,3.6590407295733183,5.063931463311199,20.940628242850714,1.0416235658477398e-36,1.1800448304817797e-41,0.9800504272692034,-2.665465154971026e-11
10282,12367475992.924639,0.9554716582501974,1.7330050951313705,1.0717134767202496,3.659023953649031,5.060933921020319,20.935713518518014,1.01641662450856e-36,1.7105828334652203e-44,0.9800504272686973,-2.6679229570843046e-11
10283,12367476294.080784,0.9554716502084121,1.733093481976911,1.0718536113389885,3.6589759830510467,5.057775465489204,20.930534524655545,9.687049341365794e-37,4.177823603570608e-47,0.9800504272682405,-2.6703042925452898e-11
10284,12367476575.889688,0.9554716426792959,1.733294731811453,1.07198411945685,3.658961041450751,5.054452814320794,20.925085806542416,9.517011511959004e-37,8.244281949444571e-50,0.9800504272678162,-2.6717097724967175e-11
10285,12367476843.677479,0.955471635519316,1.733485513882263,1.0721077735218516,3.658946909935953,5.050907117082511,20.919270768832405,9.371581839726974e-37,2.2169542583417145e-47,0.980050427267416,-2.6737514948369896e-11
10286,12367477100.9381,0.9554716286358241,1.7336683289167625,1.072226188235006,3.658933406338001,5.047169101341321,20.913139704751497,9.246218134351777e-37,9.085895646978166e-48,0.9800504272670343,-2.675688054598626e-11
10287,12367477350.212925,0.9554716219613795,1.733844998496335,1.0723405390677692,3.658920398316512,5.043231758292829,20.90668101946173,9.137330772340515e-37,6.067473167647246e-41,0.9800504272666681,-2.6775445939647754e-11
10288,12367477594.687073,0.9554716154110873,1.7340177767874287,1.0724522771256193,3.6589077238603607,5.039121966218328,20.899938704392635,8.962704523645928e-37,0.0,0.980050427266312,-2.6793394346281728e-11
10289,12367477837.154444,0.9554716089103057,1.7341886442857788,1.0725626740651604,3.658895242265178,5.0348619327199176,20.892949104362064,8.879677805085588e-37,1.0738232225884439e-40,0.9800504272659623,-2.681095325268543e-11
10290,12367478128.115292,0.9554716011043143,1.7343930257882532,1.0726945552344378,3.6588803970561576,5.029503015365775,20.88415536293431,8.792839898822494e-37,0.0,0.9800504272655466,-2.682832277891475e-11
10291,12367478477.268307,0.9554715917298686,1.7346375144375699,1.072852046833676,3.6588627734188672,5.022903147547041,20.873323506745823,0.0,0.0,0.9800504272650542,-2.684910349922754e-11
10292,12367478896.251926,0.9554715804701166,1.7349304570345718,1.0730403366717252,3.6588418641490934,5.015085799637783,20.86049097619316,0.0,2.5220583156997837e-50,0.9800504272644722,-2.6873966629379806e-11
10293,12367479399.03227,0.9554715669434343,1.7352832750450737,1.0732665158649959,3.6588169790550835,5.006043529095886,20.845644298486736,1.0731170203132167e-40,3.2231579480349444e-40,0.9800504272637864,-2.6903761919122715e-11
10294,12367480002.36868,0.9554715506897601,1.7354808874031784,1.0735521783225352,3.6587235509158402,4.99605204471271,20.829234903742414,0.0,0.0,0.9800504272629804,-2.6939654055702776e-11
10295,12367480726.372374,0.9554715311636345,1.7360418779888955,1.0739055627727825,3.6586871063371462,4.985439991351886,20.81180155166404,0.0,0.0,0.9800504272620357,-2.6969649145713244e-11
10296,12367481386.80062,0.9554715133145757,1.7365777827215174,1.07424233987518,3.6586526939691026,4.97681873447125,20.79763507062969,0.0,0.0,0.9800504272611951,-2.7026492125150498e-11
10297,12367482021.399122,0.9554714961291056,1.7371230986297348,1.0745842700620754,3.6586180578527094,4.9693913387151945,20.78542778809236,9.793100106539601e-40,3.111522101212955e-39,0.9800504272604035,-2.7080854918091733e-11
10298,12367482626.865044,0.955471479699039,1.7376779306666081,1.0749314295953716,3.6585831860952793,4.963087860577252,20.775065868335602,1.6504559890292392e-39,5.124284061952478e-39,0.9800504272596612,-2.7136237051554276e-11
10299,12367483206.183249,0.9554714639458386,1.7382460365495627,1.075286175220535,3.658547839753436,4.957681834735054,20.76617787133221,0.0,0.0,0.9800504272589613,-2.7192655672339956e-11
10300,12367483760.671131,0.9554714488357662,1.738828112361007,1.07564895127407,3.6585119706795304,4.953024321863663,20.758519503493712,2.688883616737867e-43,8.868153841586868e-48,0.9800504272582999,-2.7250500431757946e-11
10301,12367484294.987589,0.9554714342436629,1.7394275627918778,1.0760218968248383,3.6584753605118636,4.948940149080444,20.751803125466548,5.2082434622766706e-39,1.5623597791970992e-38,0.9800504272576697,-2.730985164038032e-11
10302,12367484812.54358,0.9554714200776026,1.7400462604316334,1.076406198544969,3.658437884061737,4.945279191126131,20.74578212196632,6.995649751300363e-39,2.0985766286872307e-38,0.9800504272570647,-2.7371067991498513e-11
10303,12367485318.379486,0.9554714062003211,1.7406882533524812,1.076804365500193,3.658399298814337,4.941965585601132,20.740331905211498,0.0,0.0,0.9800504272564786,-2.743435469512942e-11
10304,12367485815.757168,0.9554713925223648,1.7413557350405109,1.0772177401432228,3.6583594819148297,4.938942749032915,20.73535954130922,0.0,1.153271253533411e-43,0.9800504272559067,-2.7500140676155723e-11
10305,12367486412.610382,0.9554713760679169,1.7422075581714724,1.077744344273819,3.658309135632272,4.935615146885306,20.72988541214573,1.478685635443063e-42,6.497141424801683e-42,0.9800504272552254,-2.7568667659872003e-11
10306,12367487128.834242,0.9554713562598086,1.7432976767753412,1.0784168805728203,3.6582453971337383,4.931992774610038,20.72392583466235,0.0,8.712236377659657e-44,0.9800504272544143,-2.765630860985924e-11
10307,12367487988.302874,0.9554713323934091,1.7446893977537028,1.0792734419698153,3.658165046679831,4.928112259039514,20.717540939621202,0.0,1.0704605095237595e-45,0.9800504272534489,-2.776878491547932e-11
10308,12367489019.665232,0.9554713036050807,1.7463638009592115,1.0803580862212279,3.658041325355502,4.92401889766533,20.710805139211892,0.0,0.0,0.9800504272523011,-2.791291350894002e-11
10309,12367490257.300062,0.9554712688389182,1.74837621219316,1.0817073913600028,3.657869775594602,4.919753906583574,20.703786152358703,0.0,0.0,0.9800504272509372,-2.809080793864812e-11
10310,12367491742.461859,0.9554712267953342,1.7510183871754281,1.0833052064472937,3.657731411796523,4.915368390976699,20.69656799697916,0.0,0.0,0.9800504272493161,-2.8309093485074547e-11
10311,12367493524.656015,0.9554711758480561,1.7540111806132994,1.0850943828927173,3.6575850219332793,4.910994599055768,20.689368292240854,0.0,0.0,0.9800504272473912,-2.8586828206764776e-11
10312,12367495663.289001,0.9554711140344291,1.7571331914742143,1.0869807209386901,3.657422355625522,4.906736684740574,20.682358496892025,0.0,0.0,0.9800504272451049,-2.8903335550136126e-11
10313,12367498229.648584,0.9554710389977079,1.7600809894694147,1.0886964841684752,3.657301423509429,4.902798788010108,20.675874753387298,0.0,0.0,0.9800504272423887,-2.9238584372780825e-11
10314,12367501309.280085,0.95547094798151,1.7623394510052046,1.0899242998490468,3.6572521310530908,4.899317551281473,20.670142180098843,0.0,0.0,0.9800504272391595,-2.955424962168079e-11
